unit_no,RUL_pred05,RUL_pred5,RUL_pred95,RUL_true
61.0,98.3016,145.80284,185.21768,144.0
61.0,95.62473,135.75789,210.5269,143.0
61.0,105.552025,143.88551,207.38582,142.0
61.0,99.30664,133.28766,192.63408,141.0
61.0,94.44584,148.4251,174.0261,140.0
61.0,113.32566,136.4329,193.64629,139.0
61.0,100.85002,150.57202,171.43182,138.0
61.0,122.76373,155.81677,205.61938,137.0
61.0,95.8703,150.73459,173.8661,136.0
61.0,101.91889,141.91043,197.02213,135.0
61.0,98.37673,147.79893,190.63414,134.0
61.0,101.40179,149.52524,199.11673,133.0
61.0,96.20836,146.87823,212.8976,132.0
61.0,116.47404,149.60474,223.41653,131.0
61.0,113.617546,150.4826,235.04716,130.0
61.0,115.92277,152.78513,204.55336,129.0
61.0,107.21473,148.31612,192.12445,128.0
61.0,109.63501,148.66568,220.6231,127.0
61.0,107.84637,142.1944,192.30266,126.0
61.0,93.50512,126.61846,212.6262,125.0
61.0,101.73617,134.31134,197.06885,124.0
61.0,104.3843,129.18248,174.16939,123.0
61.0,98.45757,135.07368,159.24324,122.0
61.0,105.08536,129.07397,161.89815,121.0
61.0,104.22232,117.90355,212.82478,120.0
61.0,101.47753,127.88562,167.3658,119.0
61.0,95.87573,137.7053,182.3875,118.0
61.0,101.79922,136.33383,216.31686,117.0
61.0,96.21014,120.85746,194.12799,116.0
61.0,89.501945,119.88225,197.84398,115.0
61.0,90.32204,119.701965,167.8888,114.0
61.0,90.41974,129.21413,178.58147,113.0
61.0,87.754005,134.15196,211.51093,112.0
61.0,95.60504,124.80166,194.65187,111.0
61.0,84.55444,113.11724,164.28809,110.0
61.0,118.122444,121.618454,182.7262,109.0
61.0,96.4481,125.12052,169.65971,108.0
61.0,84.141426,126.21703,197.45767,107.0
61.0,105.86231,130.4432,192.37827,106.0
61.0,84.60563,130.68994,183.76497,105.0
61.0,92.23488,120.81167,211.20763,104.0
61.0,94.1133,114.30591,191.98451,103.0
61.0,72.98036,122.654175,178.48894,102.0
61.0,85.19354,113.38411,200.17699,101.0
61.0,72.762436,118.26159,178.65343,100.0
61.0,86.4308,117.45272,175.96837,99.0
61.0,89.701935,127.54518,194.31544,98.0
61.0,92.18498,123.41179,165.36008,97.0
61.0,84.1623,117.149796,201.01743,96.0
61.0,76.092766,113.52763,178.18008,95.0
61.0,78.42547,116.74449,177.8773,94.0
61.0,76.80205,109.67107,183.96928,93.0
61.0,76.24314,110.7097,161.37573,92.0
61.0,70.80912,114.343575,190.37123,91.0
61.0,78.13187,119.93234,179.39642,90.0
61.0,73.65909,107.56789,200.52638,89.0
61.0,66.459694,110.73578,174.4015,88.0
61.0,70.9162,119.08878,203.24527,87.0
61.0,81.10224,110.98384,200.23888,86.0
61.0,71.107666,115.55457,180.87994,85.0
61.0,84.61715,102.135605,190.2293,84.0
61.0,78.8897,102.05953,177.20021,83.0
61.0,75.15426,100.863884,134.14613,82.0
61.0,73.308914,95.417915,153.51994,81.0
61.0,74.18555,93.90394,169.51163,80.0
61.0,63.76825,92.909805,185.33356,79.0
61.0,69.68001,98.53125,159.95503,78.0
61.0,74.22551,103.87424,177.13066,77.0
61.0,66.12668,106.089066,218.91716,76.0
61.0,74.68008,100.11081,176.356,75.0
61.0,75.64831,105.66201,189.8142,74.0
61.0,78.80532,108.8423,194.45407,73.0
61.0,62.764595,95.19192,163.95967,72.0
61.0,59.28773,89.59071,176.56947,71.0
61.0,57.99429,94.77995,149.35457,70.0
61.0,56.32334,102.578316,188.47,69.0
61.0,70.25201,92.99552,190.2852,68.0
61.0,72.50703,99.70882,162.7065,67.0
61.0,60.39622,97.67101,226.43195,66.0
61.0,66.51817,103.901085,187.28789,65.0
61.0,57.06255,80.973,174.05618,64.0
61.0,51.569157,90.62985,165.64252,63.0
61.0,66.86488,83.5871,158.95776,62.0
61.0,46.65691,83.722595,149.72813,61.0
61.0,52.26008,93.62513,147.54703,60.0
61.0,48.820168,73.22661,171.00638,59.0
61.0,41.297115,81.58066,157.01828,58.0
61.0,37.65682,78.729675,154.86821,57.0
61.0,34.820667,82.614944,156.32573,56.0
61.0,42.46374,63.54404,134.20876,55.0
61.0,55.209724,72.200714,168.26654,54.0
61.0,53.172306,92.53866,133.76457,53.0
61.0,42.78702,72.87011,128.2998,52.0
61.0,45.91971,72.597,124.85954,51.0
61.0,36.91264,75.4656,154.35138,50.0
61.0,43.87437,96.53691,135.05197,49.0
61.0,33.516567,72.00226,121.3016,48.0
61.0,46.476467,86.97834,142.07181,47.0
61.0,52.57995,75.40125,109.063194,46.0
61.0,41.847946,90.17048,118.53065,45.0
61.0,39.062523,75.80077,148.54012,44.0
61.0,46.197544,70.85601,109.7222,43.0
61.0,51.157978,81.27158,139.03006,42.0
61.0,38.27601,70.666885,99.865166,41.0
61.0,46.45362,68.00166,149.2868,40.0
61.0,50.504032,72.505615,139.54768,39.0
61.0,36.15099,61.993027,125.73259,38.0
61.0,41.28862,69.32966,142.72665,37.0
61.0,60.511024,76.99211,127.49708,36.0
61.0,46.476738,62.356506,96.84149,35.0
61.0,26.545134,61.547012,115.4084,34.0
61.0,33.769894,48.371674,79.69974,33.0
61.0,35.49248,51.357735,81.28579,32.0
61.0,32.517605,32.945976,94.141045,31.0
61.0,17.696123,29.608126,68.04207,30.0
61.0,25.541237,35.093555,62.492664,29.0
61.0,33.442776,37.882153,63.224747,28.0
61.0,35.464344,34.53426,71.2493,27.0
61.0,31.396313,46.316,90.02843,26.0
61.0,26.112663,24.004482,63.839523,25.0
61.0,26.685186,22.767908,58.30403,24.0
61.0,19.596558,22.779179,48.24483,23.0
61.0,16.581305,20.770119,62.062916,22.0
61.0,7.9882493,19.709944,55.306305,21.0
62.0,118.174995,199.56088,269.99716,255.0
62.0,125.504456,182.29854,181.59486,254.0
62.0,107.665215,171.52306,228.78587,253.0
62.0,154.97691,178.60945,216.34145,252.0
62.0,127.23233,180.79022,229.96077,251.0
62.0,112.710144,194.21228,236.6971,250.0
62.0,126.67044,190.2078,292.9979,249.0
62.0,128.125,192.79442,215.36594,248.0
62.0,130.23691,191.05803,257.57428,247.0
62.0,112.717125,194.6315,201.15404,246.0
62.0,117.45368,180.03575,231.25703,245.0
62.0,117.06548,173.82912,282.12137,244.0
62.0,135.19551,180.60909,235.07825,243.0
62.0,115.48233,195.80556,234.00777,242.0
62.0,110.452965,179.0917,235.05524,241.0
62.0,112.246666,181.49896,172.33694,240.0
62.0,114.803116,180.39418,225.30913,239.0
62.0,112.92993,184.03482,183.99959,238.0
62.0,116.52881,186.06842,257.21103,237.0
62.0,116.48041,195.64806,189.24818,236.0
62.0,122.49638,197.98242,246.869,235.0
62.0,120.762566,182.21796,216.99673,234.0
62.0,114.796425,197.31177,205.44092,233.0
62.0,120.757385,199.6299,259.6826,232.0
62.0,118.316605,201.77687,260.37225,231.0
62.0,121.25973,202.28702,238.93227,230.0
62.0,123.748985,203.29121,221.33858,229.0
62.0,111.70896,186.60892,250.6852,228.0
62.0,120.08771,199.63531,212.34918,227.0
62.0,114.75367,180.21745,217.1238,226.0
62.0,110.01095,186.57735,235.57642,225.0
62.0,117.945244,188.01414,197.82262,224.0
62.0,113.0381,189.37001,201.30927,223.0
62.0,108.39691,174.2894,242.1524,222.0
62.0,101.768524,162.65027,247.98727,221.0
62.0,115.69372,172.35094,237.26407,220.0
62.0,111.25206,175.34714,254.9181,219.0
62.0,114.49685,181.12617,215.8488,218.0
62.0,118.62413,176.23607,227.43091,217.0
62.0,103.653366,183.59383,225.76236,216.0
62.0,121.55064,185.69017,259.11224,215.0
62.0,120.9676,187.3508,235.86194,214.0
62.0,121.13839,186.57423,237.5663,213.0
62.0,119.206985,179.67746,212.07219,212.0
62.0,135.61295,176.63402,207.07562,211.0
62.0,119.13351,180.38141,238.33981,210.0
62.0,117.66665,181.29074,228.2173,209.0
62.0,121.200836,179.32956,218.94861,208.0
62.0,114.7618,180.52876,223.50403,207.0
62.0,114.13617,169.59053,202.13835,206.0
62.0,121.9159,183.25327,238.91266,205.0
62.0,126.79291,186.11493,199.27977,204.0
62.0,116.748886,187.1016,246.97867,203.0
62.0,116.09554,180.08028,244.63803,202.0
62.0,122.00801,190.59296,224.24745,201.0
62.0,116.841156,191.28665,260.93826,200.0
62.0,121.023766,195.00531,207.45772,199.0
62.0,120.01766,191.5668,226.00272,198.0
62.0,116.05107,192.63391,217.17136,197.0
62.0,113.91596,198.27756,225.14682,196.0
62.0,117.02047,183.23755,239.96815,195.0
62.0,115.58668,178.38861,243.78682,194.0
62.0,120.69383,185.98427,230.46867,193.0
62.0,114.5911,183.81891,227.66107,192.0
62.0,113.702095,173.80061,233.90143,191.0
62.0,108.644165,179.79698,235.78688,190.0
62.0,114.08751,188.0426,205.60597,189.0
62.0,116.869,183.24695,208.80626,188.0
62.0,129.85884,184.79105,265.10767,187.0
62.0,116.294846,184.1937,193.63245,186.0
62.0,121.6725,178.31023,228.72517,185.0
62.0,115.44627,185.65366,213.71692,184.0
62.0,116.82464,172.4457,203.80627,183.0
62.0,112.72652,164.22844,212.09152,182.0
62.0,103.785515,173.77641,277.56152,181.0
62.0,109.29983,160.6009,195.20212,180.0
62.0,111.04441,154.13455,183.72203,179.0
62.0,105.369316,153.85654,197.15105,178.0
62.0,103.28287,160.47424,181.362,177.0
62.0,109.66194,168.58458,206.73883,176.0
62.0,111.18798,153.67183,229.68178,175.0
62.0,114.55374,171.17938,189.0625,174.0
62.0,114.56658,162.1522,178.19658,173.0
62.0,106.79732,162.45729,224.43813,172.0
62.0,113.29343,149.12315,193.70786,171.0
62.0,95.27267,138.59677,187.95038,170.0
62.0,97.40572,126.277916,168.85703,169.0
62.0,106.17302,139.38177,213.33435,168.0
62.0,100.25401,156.03902,218.07037,167.0
62.0,108.3184,151.49796,210.40529,166.0
62.0,112.34431,142.17618,196.0128,165.0
62.0,113.64876,157.21143,198.95297,164.0
62.0,114.20227,150.81346,242.85677,163.0
62.0,107.37407,159.98714,226.2743,162.0
62.0,107.92596,162.96301,194.39545,161.0
62.0,105.65112,145.75241,210.85995,160.0
62.0,110.894905,134.68602,194.02644,159.0
62.0,114.253204,146.5384,195.55338,158.0
62.0,115.093475,153.49426,188.25653,157.0
62.0,119.20483,152.89891,204.15817,156.0
62.0,121.7113,155.18219,216.0745,155.0
62.0,109.547935,143.62453,219.18944,154.0
62.0,106.1711,149.77612,205.34505,153.0
62.0,100.397385,142.05746,205.6554,152.0
62.0,110.87729,157.83269,224.33562,151.0
62.0,105.558044,144.04785,184.5989,150.0
62.0,103.32577,139.6778,221.29652,149.0
62.0,102.16237,141.58022,212.96254,148.0
62.0,108.77758,146.68945,220.55394,147.0
62.0,105.22877,154.99742,199.31795,146.0
62.0,106.59766,157.23778,215.82416,145.0
62.0,130.24205,145.6658,248.75711,144.0
62.0,107.01008,147.26367,198.43123,143.0
62.0,108.9502,129.6692,201.04427,142.0
62.0,93.50448,138.39098,177.91542,141.0
62.0,109.32373,132.14644,204.91357,140.0
62.0,99.96354,130.95839,196.22925,139.0
62.0,86.0634,128.63654,198.48277,138.0
62.0,93.40378,126.35814,190.70007,137.0
62.0,100.25634,126.0899,178.25607,136.0
62.0,97.46741,125.26864,230.2921,135.0
62.0,118.29848,129.81438,194.64798,134.0
62.0,106.30274,114.41179,196.7313,133.0
62.0,98.572556,133.45433,185.7627,132.0
62.0,91.80245,134.67839,185.60301,131.0
62.0,94.37076,112.78134,183.35608,130.0
62.0,96.52217,121.45595,234.54079,129.0
62.0,91.398796,122.038795,175.51813,128.0
62.0,127.30581,125.91051,194.75023,127.0
62.0,93.629814,117.940414,194.61623,126.0
62.0,94.6407,117.38102,191.13387,125.0
62.0,92.729294,126.84334,213.534,124.0
62.0,80.27439,113.56421,192.04906,123.0
62.0,83.94916,108.53487,175.95222,122.0
62.0,95.34426,112.11526,212.21414,121.0
62.0,98.52825,118.30373,201.0883,120.0
62.0,81.7614,109.51395,206.10957,119.0
62.0,88.48266,112.03667,209.4809,118.0
62.0,83.26374,106.40062,186.99168,117.0
62.0,84.83937,109.616135,160.94745,116.0
62.0,85.18212,101.99562,206.619,115.0
62.0,81.90978,97.1067,191.1204,114.0
62.0,87.6483,115.14054,148.05533,113.0
62.0,84.88304,112.03273,188.97684,112.0
62.0,83.08821,119.07971,191.84412,111.0
62.0,80.00436,104.81578,183.17131,110.0
62.0,90.59667,114.27001,169.26326,109.0
62.0,88.965096,117.601616,164.57793,108.0
62.0,77.0453,129.09656,193.38522,107.0
62.0,88.907616,104.18926,161.89937,106.0
62.0,74.413864,117.46615,157.43318,105.0
62.0,70.620605,101.68383,171.49965,104.0
62.0,68.92658,104.19996,168.27263,103.0
62.0,80.58986,110.14023,145.1168,102.0
62.0,97.02208,99.60332,185.09329,101.0
62.0,80.97539,114.67826,165.73952,100.0
62.0,96.44661,120.41523,148.11717,99.0
62.0,75.279625,114.64505,144.97333,98.0
62.0,78.21046,104.93202,174.15804,97.0
62.0,73.59357,99.464836,126.31908,96.0
62.0,76.10628,103.561104,204.24927,95.0
62.0,76.16212,90.75215,135.60245,94.0
62.0,67.346275,97.148125,141.29381,93.0
62.0,74.28097,97.673935,136.72473,92.0
62.0,83.68109,107.17702,144.27983,91.0
62.0,72.831566,97.03837,146.80386,90.0
62.0,68.54272,94.987175,124.266495,89.0
62.0,72.153824,87.38776,111.35061,88.0
62.0,69.39677,96.70947,123.62118,87.0
62.0,80.23262,98.08054,115.80007,86.0
62.0,85.40641,92.850296,140.49522,85.0
62.0,80.149925,98.374405,113.22375,84.0
62.0,63.69038,95.23979,129.84001,83.0
62.0,71.04567,104.52252,120.4297,82.0
62.0,71.535706,81.96402,76.48495,81.0
62.0,67.87324,79.901405,92.80261,80.0
62.0,67.84217,92.01347,99.20629,79.0
62.0,60.463623,91.600365,133.52959,78.0
62.0,77.177765,86.3289,117.243774,77.0
62.0,56.68029,88.703804,115.19173,76.0
62.0,71.62417,72.56141,70.83369,75.0
62.0,59.820892,66.44053,111.89659,74.0
62.0,56.112537,76.487816,92.88321,73.0
62.0,58.81954,60.496567,89.06732,72.0
62.0,49.614677,68.64261,83.155624,71.0
62.0,56.810184,73.033615,95.054146,70.0
62.0,47.088936,58.541164,77.907364,69.0
62.0,65.62134,63.28013,87.278244,68.0
62.0,54.7824,57.658512,79.9184,67.0
62.0,49.437233,61.312706,71.340126,66.0
62.0,55.762497,57.103603,79.23713,65.0
62.0,40.661594,51.34572,84.32644,64.0
62.0,55.962307,60.135963,71.46895,63.0
62.0,47.891293,50.357525,100.6067,62.0
62.0,43.73552,56.810066,69.803215,61.0
62.0,32.849785,49.33926,72.92661,60.0
62.0,43.366512,49.427937,85.73181,59.0
62.0,52.155594,48.70928,89.36365,58.0
62.0,33.92316,46.82479,81.82453,57.0
62.0,41.157013,55.72884,78.1724,56.0
62.0,45.04321,45.32997,72.42062,55.0
62.0,33.32744,40.864555,70.85817,54.0
63.0,77.05227,143.25089,205.85919,196.0
63.0,103.81568,137.49522,175.7397,195.0
63.0,76.46857,140.20023,193.35767,194.0
63.0,81.366585,142.4854,170.51277,193.0
63.0,85.277596,146.98122,179.15338,192.0
63.0,56.739735,128.00684,175.84833,191.0
63.0,70.0423,118.307175,200.55345,190.0
63.0,83.90364,124.13427,195.91759,189.0
63.0,83.34561,127.61819,198.03822,188.0
63.0,75.66837,138.8013,221.0528,187.0
63.0,90.298676,123.72705,203.3758,186.0
63.0,83.71733,134.66782,194.15811,185.0
63.0,83.99494,132.61838,202.89206,184.0
63.0,93.84122,148.02179,195.86324,183.0
63.0,89.879776,134.67947,164.78229,182.0
63.0,77.92384,142.17744,193.39255,181.0
63.0,83.584785,133.12837,196.71657,180.0
63.0,79.99184,148.62871,163.14896,179.0
63.0,87.63943,138.6708,179.30594,178.0
63.0,92.97378,139.36842,202.76749,177.0
63.0,81.12331,132.31319,215.08136,176.0
63.0,83.81996,133.35321,214.70784,175.0
63.0,77.04287,122.093475,199.78003,174.0
63.0,69.63648,136.65607,221.93663,173.0
63.0,80.39628,125.10835,182.82008,172.0
63.0,73.506134,122.87006,173.22473,171.0
63.0,63.830463,116.85844,194.29462,170.0
63.0,75.25382,109.90657,175.81332,169.0
63.0,72.67497,140.5218,175.11227,168.0
63.0,74.5429,127.13372,176.43086,167.0
63.0,79.52216,119.91346,184.64297,166.0
63.0,80.72071,126.6276,222.93854,165.0
63.0,73.85334,123.72887,173.81119,164.0
63.0,80.180725,122.86844,174.57646,163.0
63.0,70.89873,116.945045,225.43579,162.0
63.0,69.112144,116.54477,173.2489,161.0
63.0,71.90236,122.34691,191.9011,160.0
63.0,76.10772,123.07157,220.03636,159.0
63.0,81.68861,132.66248,170.2963,158.0
63.0,75.05028,124.78296,166.46979,157.0
63.0,65.514435,119.30645,179.66736,156.0
63.0,70.21575,99.38406,149.9008,155.0
63.0,66.91608,122.00606,180.6257,154.0
63.0,78.08195,136.72275,176.8045,153.0
63.0,92.36722,131.03235,193.3455,152.0
63.0,83.75334,125.63225,188.86087,151.0
63.0,89.70015,129.19202,166.4927,150.0
63.0,70.39764,128.30243,179.86182,149.0
63.0,81.42503,130.82301,176.43523,148.0
63.0,58.985786,137.00465,183.56293,147.0
63.0,67.21593,112.94122,163.14742,146.0
63.0,65.99556,116.25648,156.29385,145.0
63.0,86.0838,130.55603,119.01913,144.0
63.0,71.73831,125.186775,174.45433,143.0
63.0,63.521835,104.68019,158.75783,142.0
63.0,77.967125,124.95757,145.197,141.0
63.0,59.702717,129.93086,179.88051,140.0
63.0,92.29998,109.23653,167.57814,139.0
63.0,72.278694,117.163185,161.98137,138.0
63.0,67.52952,112.15033,140.20744,137.0
63.0,64.445984,107.42904,146.943,136.0
63.0,72.397255,123.5826,168.52132,135.0
63.0,73.384605,110.589615,123.261086,134.0
63.0,74.68688,110.893234,154.04301,133.0
63.0,66.31629,104.53771,148.71468,132.0
63.0,61.736145,111.01337,184.1064,131.0
63.0,64.72632,105.87574,148.24423,130.0
63.0,68.838715,127.84841,150.71594,129.0
63.0,68.89714,127.53287,161.81697,128.0
63.0,76.00603,127.00637,167.11314,127.0
63.0,74.514725,125.3665,144.76175,126.0
63.0,54.301136,118.02767,180.13618,125.0
63.0,83.68861,123.03229,186.01889,124.0
63.0,79.42328,119.44125,143.22955,123.0
63.0,65.60895,124.38029,169.97305,122.0
63.0,79.22976,121.14179,172.80724,121.0
63.0,76.569336,130.44507,133.92967,120.0
63.0,74.014114,123.59774,180.86554,119.0
63.0,92.9443,133.00563,151.64452,118.0
63.0,75.16828,111.08252,156.53004,117.0
63.0,69.608246,109.75784,171.19153,116.0
63.0,60.908054,122.380066,154.11966,115.0
63.0,73.944756,142.62381,158.5359,114.0
63.0,89.322,125.53817,143.31776,113.0
63.0,70.15659,130.39919,169.36879,112.0
63.0,100.77289,144.49547,169.5563,111.0
63.0,74.43493,134.16368,181.25066,110.0
63.0,65.289474,117.648605,158.66739,109.0
63.0,70.98108,132.32513,170.4568,108.0
63.0,68.28876,111.12683,154.0222,107.0
63.0,69.04533,113.78546,170.4069,106.0
63.0,65.570145,114.88367,159.90611,105.0
63.0,57.331074,114.89092,154.19572,104.0
63.0,57.816326,109.47677,153.53732,103.0
63.0,73.184875,117.404526,132.92535,102.0
63.0,61.960823,118.17552,134.91232,101.0
63.0,43.59689,86.98453,110.04314,100.0
63.0,63.119328,107.87878,129.99612,99.0
63.0,69.16221,96.387146,121.65611,98.0
63.0,49.964714,112.61066,145.22562,97.0
63.0,60.660194,98.614426,126.19934,96.0
63.0,54.739307,84.85348,129.41513,95.0
63.0,64.0856,110.22889,132.67041,94.0
63.0,70.23496,106.28957,139.70409,93.0
63.0,85.72389,120.80209,165.73978,92.0
63.0,64.89116,98.23075,169.77066,91.0
63.0,44.180466,77.24014,120.42016,90.0
63.0,53.315796,69.967064,120.95036,89.0
63.0,65.79809,78.57668,122.08577,88.0
63.0,60.575005,82.45292,114.93566,87.0
63.0,41.118366,38.084724,88.3319,86.0
63.0,50.156933,74.966354,96.81893,85.0
63.0,45.44209,65.13982,92.83173,84.0
63.0,53.881107,84.431114,100.76269,83.0
63.0,48.32655,67.05091,81.7997,82.0
63.0,50.469555,101.91938,123.67725,81.0
63.0,69.817444,108.88089,119.37051,80.0
63.0,69.496216,103.00055,124.80008,79.0
63.0,60.318512,90.85061,100.38974,78.0
63.0,66.506546,97.45719,126.59598,77.0
63.0,59.61003,93.613815,123.12592,76.0
63.0,63.047558,87.48315,120.46486,75.0
63.0,48.495045,90.37503,121.83155,74.0
63.0,45.20511,87.33665,162.69992,73.0
63.0,52.56987,100.66444,118.90256,72.0
64.0,95.972755,124.32808,202.3837,165.0
64.0,81.79472,123.77105,201.89638,164.0
64.0,83.161674,128.97844,242.10953,163.0
64.0,86.06347,113.51386,209.01427,162.0
64.0,80.250275,117.64204,216.87878,161.0
64.0,82.24346,129.51323,252.61606,160.0
64.0,94.40052,130.93678,206.67004,159.0
64.0,84.41065,128.00221,219.98093,158.0
64.0,85.459854,140.14758,232.66402,157.0
64.0,80.01508,116.159035,202.13272,156.0
64.0,83.80118,131.60965,209.30821,155.0
64.0,81.4948,130.56018,226.70232,154.0
64.0,85.92927,127.02366,212.68465,153.0
64.0,95.77413,119.59427,233.36044,152.0
64.0,84.9862,121.31912,233.6546,151.0
64.0,87.604004,142.44846,238.12822,150.0
64.0,94.66518,145.09543,234.66771,149.0
64.0,82.85211,126.545395,203.62033,148.0
64.0,86.90851,125.3104,232.1491,147.0
64.0,89.13927,139.94911,231.9045,146.0
64.0,83.65416,127.02798,217.72113,145.0
64.0,90.89126,136.24231,281.12723,144.0
64.0,84.57136,130.6799,184.87524,143.0
64.0,79.313446,127.98941,245.6848,142.0
64.0,93.350876,115.84031,196.87502,141.0
64.0,79.08787,105.17415,216.0977,140.0
64.0,109.25514,130.05525,240.13747,139.0
64.0,85.66837,120.65034,258.07208,138.0
64.0,74.89347,135.60675,271.28604,137.0
64.0,82.74587,141.18037,210.27278,136.0
64.0,71.03951,128.95107,213.62428,135.0
64.0,78.1527,108.66028,200.9343,134.0
64.0,85.4223,127.826996,215.52759,133.0
64.0,80.55087,115.63401,269.3739,132.0
64.0,92.425125,114.80522,256.20856,131.0
64.0,87.67952,136.11835,217.57059,130.0
64.0,71.50789,114.38098,249.0782,129.0
64.0,77.13432,123.21965,238.23308,128.0
64.0,73.53632,97.06141,185.64929,127.0
64.0,80.45206,103.6309,178.20392,126.0
64.0,89.124664,117.46174,185.7846,125.0
64.0,78.404816,132.82219,241.98341,124.0
64.0,84.49712,132.69258,227.7327,123.0
64.0,83.72037,127.22439,233.63232,122.0
64.0,86.04887,101.87261,267.42883,121.0
64.0,82.33095,115.5531,250.56062,120.0
64.0,78.49713,108.626785,228.00217,119.0
64.0,72.32252,117.24829,254.35477,118.0
64.0,83.1827,99.50498,234.03516,117.0
64.0,64.60877,107.414734,200.19887,116.0
64.0,79.18355,129.88365,223.75067,115.0
64.0,64.048546,110.30423,205.4714,114.0
64.0,64.67643,123.358765,201.43791,113.0
64.0,87.41386,113.34464,214.54951,112.0
64.0,68.355644,93.37829,172.98914,111.0
64.0,67.640076,118.48317,205.28427,110.0
64.0,73.29565,110.39814,205.27745,109.0
64.0,74.6198,113.185104,196.55457,108.0
64.0,70.94096,114.76606,210.32195,107.0
64.0,76.3344,120.41811,233.09229,106.0
64.0,72.50479,118.066315,214.58797,105.0
64.0,73.72814,103.853165,182.17682,104.0
64.0,90.78358,95.443855,172.15248,103.0
64.0,64.00828,111.14836,195.4059,102.0
64.0,67.359665,102.90023,185.18843,101.0
64.0,67.61466,111.03339,186.96402,100.0
64.0,62.703583,111.83382,195.60588,99.0
64.0,74.842224,105.390495,209.8693,98.0
64.0,64.623024,103.49349,170.44914,97.0
64.0,84.29261,94.60147,181.47395,96.0
64.0,65.022835,86.62751,222.33284,95.0
